responseid,workerid,surveyid,questionid,questiontext,questionpos,optionid,optiontext,optionpos,CORRELATION
sr43,A2H41VAZDRZAPY,survey1,q_229_2,Please say both words aloud. Which one would you say?,68,comp_232_3,definitely grenade-athon,0,consonant
sr43,A2H41VAZDRZAPY,survey1,q_257_2,Please say both words aloud. Which one would you say?,31,comp_258_3,probably magic-thon,2,consonant
sr43,A2H41VAZDRZAPY,survey1,q_129_2,Please say both words aloud. Which one would you say?,63,comp_130_3,probably ceramic-licious,1,consonant
sr43,A2H41VAZDRZAPY,survey1,q_217_2,Please say both words aloud. Which one would you say?,5,comp_219_3,probably champagne-athon,2,consonant
sr43,A2H41VAZDRZAPY,survey1,q_7_2,Are you a native speaker of English?,1,comp_7_3,Yes,1,
sr43,A2H41VAZDRZAPY,survey1,q_309_2,Please say both words aloud. Which one would you say?,77,comp_311_3,probably meditation-athon,1,consonant
sr43,A2H41VAZDRZAPY,survey1,q_29_2,Please say both words aloud. Which one would you say?,34,comp_31_3,probably cayenne-alicious,2,consonant
sr43,A2H41VAZDRZAPY,survey1,q_297_2,Please say both words aloud. Which one would you say?,88,comp_298_3,probably anesthetic-thon,2,consonant
sr43,A2H41VAZDRZAPY,survey1,q_177_2,Please say both words aloud. Which one would you say?,75,comp_178_3,probably antenna-licious,2,schwa
sr43,A2H41VAZDRZAPY,survey1,q_225_2,Please say both words aloud. Which one would you say?,35,comp_227_3,probably estate-athon,1,consonant
sr43,A2H41VAZDRZAPY,survey1,q_9_2,Please say both words aloud. Which one would you say?,70,comp_12_3,definitely corvette-alicious,0,consonant
sr43,A2H41VAZDRZAPY,survey1,q_21_2,Please say both words aloud. Which one would you say?,85,comp_24_3,definitely typhoon-alicious,0,consonant
sr43,A2H41VAZDRZAPY,survey1,q_169_2,Please say both words aloud. Which one would you say?,76,comp_172_3,definitely nicotine-alicious,0,consonant
sr43,A2H41VAZDRZAPY,survey1,q_61_2,Please say both words aloud. Which one would you say?,48,comp_63_3,probably secret-alicious,1,consonant
sr43,A2H41VAZDRZAPY,survey1,q_301_2,Please say both words aloud. Which one would you say?,79,comp_303_3,probably affidavit-athon,1,consonant
sr43,A2H41VAZDRZAPY,survey1,q_25_2,Please say both words aloud. Which one would you say?,37,comp_27_3,probably champagne-alicious,1,consonant
sr43,A2H41VAZDRZAPY,survey1,q_293_2,Please say both words aloud. Which one would you say?,69,comp_293_3,definitely drama-thon,0,schwa
sr43,A2H41VAZDRZAPY,survey1,q_161_2,Please say both words aloud. Which one would you say?,22,comp_164_3,definitely hurricane-alicious,0,consonant
sr43,A2H41VAZDRZAPY,survey1,q_65_2,Please say both words aloud. Which one would you say?,38,comp_66_3,probably magic-licious,1,consonant
sr43,A2H41VAZDRZAPY,survey1,q_321_2,Please say both words aloud. Which one would you say?,18,comp_323_3,probably ceramic-athon,1,consonant
sr43,A2H41VAZDRZAPY,survey1,q_305_2,Please say both words aloud. Which one would you say?,53,comp_306_3,probably orthodonist-thon,2,consonant
sr43,A2H41VAZDRZAPY,survey1,q_253_2,Please say both words aloud. Which one would you say?,58,comp_254_3,probably secret-thon,2,consonant
sr43,A2H41VAZDRZAPY,survey1,q_173_2,Please say both words aloud. Which one would you say?,39,comp_175_3,probably antidote-alicious,1,consonant
sr43,A2H41VAZDRZAPY,survey1,q_2_2,What is your age?,0,comp_3_3,26-35,1,
sr43,A2H41VAZDRZAPY,survey1,q_357_2,Please say both words aloud. Which one would you say?,4,comp_359_3,probably valentine-athon,2,consonant
sr43,A2H41VAZDRZAPY,survey1,q_353_2,Please say both words aloud. Which one would you say?,50,comp_355_3,probably hurricane-athon,2,consonant
sr43,A2H41VAZDRZAPY,survey1,q_125_2,Please say both words aloud. Which one would you say?,43,comp_126_3,probably coliseum-licious,1,consonant
sr43,A2H41VAZDRZAPY,survey1,q_385_2,Please say both words aloud. Which one would you say?,16,comp_385_3,definitely spaghetti-thon,0,vowel
sr43,A2H41VAZDRZAPY,survey1,q_-1_-1,,-1,comp_-1_-1,,-1,
sr47,A3SOAW80H79619,survey1,q_113_2,Please say both words aloud. Which one would you say?,30,comp_116_3,definitely orthodonist-alicious,0,consonant
sr47,A3SOAW80H79619,survey1,q_369_2,Please say both words aloud. Which one would you say?,23,comp_369_3,definitely antenna-thon,0,schwa
sr47,A3SOAW80H79619,survey1,q_209_2,Please say both words aloud. Which one would you say?,37,comp_210_3,probably berlin-thon,1,consonant
sr47,A3SOAW80H79619,survey1,q_329_2,Please say both words aloud. Which one would you say?,34,comp_332_3,definitely commandment-athon,0,consonant
sr47,A3SOAW80H79619,survey1,q_277_2,Please say both words aloud. Which one would you say?,20,comp_277_3,definitely mayo-thon,0,vowel
sr47,A3SOAW80H79619,survey1,q_145_2,Please say both words aloud. Which one would you say?,15,comp_145_3,definitely opinion-licious,0,consonant
sr47,A3SOAW80H79619,survey1,q_257_2,Please say both words aloud. Which one would you say?,27,comp_258_3,probably magic-thon,1,consonant
sr47,A3SOAW80H79619,survey1,q_169_2,Please say both words aloud. Which one would you say?,2,comp_169_3,definitely nicotine-licious,0,consonant
sr47,A3SOAW80H79619,survey1,q_25_2,Please say both words aloud. Which one would you say?,8,comp_28_3,definitely champagne-alicious,0,consonant
sr47,A3SOAW80H79619,survey1,q_65_2,Please say both words aloud. Which one would you say?,36,comp_66_3,probably magic-licious,1,consonant
sr47,A3SOAW80H79619,survey1,q_353_2,Please say both words aloud. Which one would you say?,7,comp_353_3,definitely hurricane-thon,0,consonant
sr47,A3SOAW80H79619,survey1,q_153_2,Please say both words aloud. Which one would you say?,24,comp_153_3,definitely silverware-licious,0,consonant
sr47,A3SOAW80H79619,survey1,q_157_2,Please say both words aloud. Which one would you say?,28,comp_157_3,definitely universe-licious,0,consonant
sr47,A3SOAW80H79619,survey1,q_137_2,Please say both words aloud. Which one would you say?,18,comp_137_3,definitely commandment-licious,0,consonant
sr47,A3SOAW80H79619,survey1,q_333_2,Please say both words aloud. Which one would you say?,10,comp_333_3,definitely eleven-thon,0,consonant
sr47,A3SOAW80H79619,survey1,q_181_2,Please say both words aloud. Which one would you say?,12,comp_184_3,definitely banana-alicious,0,schwa
sr47,A3SOAW80H79619,survey1,q_189_2,Please say both words aloud. Which one would you say?,6,comp_189_3,definitely placebo-licious,3,vowel
sr47,A3SOAW80H79619,survey1,q_121_2,Please say both words aloud. Which one would you say?,16,comp_123_3,probably penicillin-alicious,1,consonant
sr47,A3SOAW80H79619,survey1,q_109_2,Please say both words aloud. Which one would you say?,38,comp_109_3,definitely affidavit-licious,0,consonant
sr47,A3SOAW80H79619,survey1,q_229_2,Please say both words aloud. Which one would you say?,26,comp_231_3,probably grenade-athon,1,consonant
sr47,A3SOAW80H79619,survey1,q_21_2,Please say both words aloud. Which one would you say?,3,comp_21_3,definitely typhoon-licious,0,consonant
sr47,A3SOAW80H79619,survey1,q_293_2,Please say both words aloud. Which one would you say?,14,comp_296_3,definitely drama-athon,0,schwa
sr47,A3SOAW80H79619,survey1,q_2_2,What is your age?,1,comp_2_3,18-25,0,
sr47,A3SOAW80H79619,survey1,q_197_2,Please say both words aloud. Which one would you say?,9,comp_200_3,definitely miami-alicious,0,vowel
sr47,A3SOAW80H79619,survey1,q_49_2,Please say both words aloud. Which one would you say?,22,comp_52_3,definitely cologne-alicious,0,consonant
sr47,A3SOAW80H79619,survey1,q_337_2,Please say both words aloud. Which one would you say?,33,comp_340_3,definitely opinion-athon,0,consonant
sr47,A3SOAW80H79619,survey1,q_361_2,Please say both words aloud. Which one would you say?,40,comp_361_3,definitely nicotine-thon,0,consonant
sr47,A3SOAW80H79619,survey1,q_317_2,Please say both words aloud. Which one would you say?,5,comp_317_3,definitely coliseum-thon,0,consonant
sr47,A3SOAW80H79619,survey1,q_237_2,Please say both words aloud. Which one would you say?,35,comp_237_3,definitely japan-thon,0,consonant
sr47,A3SOAW80H79619,survey1,q_261_2,Please say both words aloud. Which one would you say?,39,comp_264_3,definitely office-athon,0,consonant
sr47,A3SOAW80H79619,survey1,q_321_2,Please say both words aloud. Which one would you say?,4,comp_322_3,probably ceramic-thon,1,consonant
sr47,A3SOAW80H79619,survey1,q_289_2,Please say both words aloud. Which one would you say?,31,comp_290_3,probably cuba-thon,1,schwa
sr47,A3SOAW80H79619,survey1,q_285_2,Please say both words aloud. Which one would you say?,17,comp_285_3,definitely china-thon,0,schwa
sr47,A3SOAW80H79619,survey1,q_281_2,Please say both words aloud. Which one would you say?,19,comp_282_3,probably hero-thon,1,vowel
sr47,A3SOAW80H79619,survey1,q_141_2,Please say both words aloud. Which one would you say?,21,comp_141_3,definitely eleven-licious,0,consonant
sr47,A3SOAW80H79619,survey1,q_89_2,Please say both words aloud. Which one would you say?,29,comp_92_3,definitely hero-alicious,0,vowel
sr47,A3SOAW80H79619,survey1,q_233_2,Please say both words aloud. Which one would you say?,32,comp_235_3,probably balloon-athon,1,consonant
sr47,A3SOAW80H79619,survey1,q_129_2,Please say both words aloud. Which one would you say?,11,comp_132_3,definitely ceramic-alicious,0,consonant
sr47,A3SOAW80H79619,survey1,q_7_2,Are you a native speaker of English?,0,comp_7_3,Yes,1,
sr47,A3SOAW80H79619,survey1,q_29_2,Please say both words aloud. Which one would you say?,25,comp_31_3,probably cayenne-alicious,1,consonant
sr47,A3SOAW80H79619,survey1,q_305_2,Please say both words aloud. Which one would you say?,13,comp_308_3,definitely orthodonist-athon,0,consonant
sr47,A3SOAW80H79619,survey1,q_-1_-1,,-1,comp_-1_-1,,-1,
sr49,A3DZ46U9XRLVBI,survey1,q_381_2,Please say both words aloud. Which one would you say?,17,comp_381_3,definitely placebo-thon,0,vowel
sr49,A3DZ46U9XRLVBI,survey1,q_113_2,Please say both words aloud. Which one would you say?,77,comp_116_3,definitely orthodonist-alicious,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_369_2,Please say both words aloud. Which one would you say?,22,comp_370_3,probably antenna-thon,2,schwa
sr49,A3DZ46U9XRLVBI,survey1,q_389_2,Please say both words aloud. Which one would you say?,69,comp_389_3,definitely miami-thon,3,vowel
sr49,A3DZ46U9XRLVBI,survey1,q_73_2,Please say both words aloud. Which one would you say?,94,comp_73_3,definitely patrick-licious,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_185_2,Please say both words aloud. Which one would you say?,27,comp_185_3,definitely korea-licious,3,schwa
sr49,A3DZ46U9XRLVBI,survey1,q_33_2,Please say both words aloud. Which one would you say?,38,comp_36_3,definitely estate-alicious,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_209_2,Please say both words aloud. Which one would you say?,96,comp_212_3,definitely berlin-athon,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_249_2,Please say both words aloud. Which one would you say?,89,comp_252_3,definitely decade-athon,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_193_2,Please say both words aloud. Which one would you say?,76,comp_193_3,definitely spaghetti-licious,0,vowel
sr49,A3DZ46U9XRLVBI,survey1,q_97_2,Please say both words aloud. Which one would you say?,49,comp_97_3,definitely cuba-licious,3,schwa
sr49,A3DZ46U9XRLVBI,survey1,q_93_2,Please say both words aloud. Which one would you say?,11,comp_93_3,definitely china-licious,3,schwa
sr49,A3DZ46U9XRLVBI,survey1,q_329_2,Please say both words aloud. Which one would you say?,7,comp_332_3,definitely commandment-athon,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_341_2,Please say both words aloud. Which one would you say?,56,comp_344_3,definitely asylum-athon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_273_2,Please say both words aloud. Which one would you say?,80,comp_273_3,definitely chili-thon,3,vowel
sr49,A3DZ46U9XRLVBI,survey1,q_277_2,Please say both words aloud. Which one would you say?,70,comp_277_3,definitely mayo-thon,0,vowel
sr49,A3DZ46U9XRLVBI,survey1,q_105_2,Please say both words aloud. Which one would you say?,72,comp_107_3,probably anesthetic-alicious,1,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_145_2,Please say both words aloud. Which one would you say?,39,comp_145_3,definitely opinion-licious,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_165_2,Please say both words aloud. Which one would you say?,26,comp_166_3,probably valentine-licious,1,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_257_2,Please say both words aloud. Which one would you say?,64,comp_259_3,probably magic-athon,2,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_217_2,Please say both words aloud. Which one would you say?,23,comp_220_3,definitely champagne-athon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_169_2,Please say both words aloud. Which one would you say?,58,comp_172_3,definitely nicotine-alicious,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_25_2,Please say both words aloud. Which one would you say?,34,comp_27_3,probably champagne-alicious,2,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_161_2,Please say both words aloud. Which one would you say?,3,comp_163_3,probably hurricane-alicious,2,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_65_2,Please say both words aloud. Which one would you say?,12,comp_67_3,probably magic-alicious,2,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_353_2,Please say both words aloud. Which one would you say?,41,comp_356_3,definitely hurricane-athon,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_77_2,Please say both words aloud. Which one would you say?,31,comp_77_3,definitely omelet-licious,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_153_2,Please say both words aloud. Which one would you say?,78,comp_155_3,probably silverware-alicious,1,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_157_2,Please say both words aloud. Which one would you say?,19,comp_160_3,definitely universe-alicious,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_137_2,Please say both words aloud. Which one would you say?,93,comp_138_3,probably commandment-licious,2,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_333_2,Please say both words aloud. Which one would you say?,97,comp_336_3,definitely eleven-athon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_117_2,Please say both words aloud. Which one would you say?,36,comp_120_3,definitely meditation-alicious,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_373_2,Please say both words aloud. Which one would you say?,15,comp_373_3,definitely banana-thon,0,schwa
sr49,A3DZ46U9XRLVBI,survey1,q_245_2,Please say both words aloud. Which one would you say?,16,comp_248_3,definitely marine-athon,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_181_2,Please say both words aloud. Which one would you say?,73,comp_181_3,definitely banana-licious,3,schwa
sr49,A3DZ46U9XRLVBI,survey1,q_265_2,Please say both words aloud. Which one would you say?,50,comp_268_3,definitely patrick-athon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_205_2,Please say both words aloud. Which one would you say?,55,comp_208_3,definitely stampede-athon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_57_2,Please say both words aloud. Which one would you say?,82,comp_58_3,probably decade-licious,1,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_189_2,Please say both words aloud. Which one would you say?,67,comp_189_3,definitely placebo-licious,3,vowel
sr49,A3DZ46U9XRLVBI,survey1,q_37_2,Please say both words aloud. Which one would you say?,61,comp_40_3,definitely grenade-alicious,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_17_2,Please say both words aloud. Which one would you say?,62,comp_20_3,definitely berlin-alicious,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_101_2,Please say both words aloud. Which one would you say?,40,comp_101_3,definitely drama-licious,3,schwa
sr49,A3DZ46U9XRLVBI,survey1,q_325_2,Please say both words aloud. Which one would you say?,29,comp_327_3,probably detective-athon,2,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_121_2,Please say both words aloud. Which one would you say?,24,comp_121_3,definitely penicillin-licious,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_41_2,Please say both words aloud. Which one would you say?,88,comp_44_3,definitely balloon-alicious,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_109_2,Please say both words aloud. Which one would you say?,33,comp_111_3,probably affidavit-alicious,2,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_229_2,Please say both words aloud. Which one would you say?,75,comp_232_3,definitely grenade-athon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_297_2,Please say both words aloud. Which one would you say?,21,comp_300_3,definitely anesthetic-athon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_225_2,Please say both words aloud. Which one would you say?,66,comp_228_3,definitely estate-athon,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_21_2,Please say both words aloud. Which one would you say?,95,comp_24_3,definitely typhoon-alicious,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_61_2,Please say both words aloud. Which one would you say?,81,comp_63_3,probably secret-alicious,1,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_293_2,Please say both words aloud. Which one would you say?,43,comp_293_3,definitely drama-thon,0,schwa
sr49,A3DZ46U9XRLVBI,survey1,q_2_2,What is your age?,0,comp_3_3,26-35,1,
sr49,A3DZ46U9XRLVBI,survey1,q_133_2,Please say both words aloud. Which one would you say?,46,comp_133_3,definitely detective-licious,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_53_2,Please say both words aloud. Which one would you say?,74,comp_56_3,definitely marine-alicious,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_201_2,Please say both words aloud. Which one would you say?,28,comp_204_3,definitely corvette-athon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_197_2,Please say both words aloud. Which one would you say?,60,comp_197_3,definitely miami-licious,0,vowel
sr49,A3DZ46U9XRLVBI,survey1,q_13_2,Please say both words aloud. Which one would you say?,47,comp_16_3,definitely stampede-alicious,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_49_2,Please say both words aloud. Which one would you say?,37,comp_49_3,definitely cologne-licious,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_221_2,Please say both words aloud. Which one would you say?,25,comp_224_3,definitely cayenne-athon,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_241_2,Please say both words aloud. Which one would you say?,9,comp_244_3,definitely cologne-athon,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_45_2,Please say both words aloud. Which one would you say?,68,comp_48_3,definitely japan-alicious,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_365_2,Please say both words aloud. Which one would you say?,10,comp_368_3,definitely antidote-athon,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_-1_-1,It was interesting. Never thought about most of these word combinations before.,-1,comp_-1_-1,It was interesting. Never thought about most of these word combinations before.,-1,
sr49,A3DZ46U9XRLVBI,survey1,q_337_2,Please say both words aloud. Which one would you say?,83,comp_337_3,definitely opinion-thon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_361_2,Please say both words aloud. Which one would you say?,2,comp_364_3,definitely nicotine-athon,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_377_2,Please say both words aloud. Which one would you say?,84,comp_377_3,definitely korea-thon,0,schwa
sr49,A3DZ46U9XRLVBI,survey1,q_317_2,Please say both words aloud. Which one would you say?,5,comp_320_3,definitely coliseum-athon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_237_2,Please say both words aloud. Which one would you say?,71,comp_240_3,definitely japan-athon,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_261_2,Please say both words aloud. Which one would you say?,79,comp_264_3,definitely office-athon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_269_2,Please say both words aloud. Which one would you say?,30,comp_272_3,definitely omelet-athon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_309_2,Please say both words aloud. Which one would you say?,53,comp_312_3,definitely meditation-athon,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_177_2,Please say both words aloud. Which one would you say?,63,comp_177_3,definitely antenna-licious,3,schwa
sr49,A3DZ46U9XRLVBI,survey1,q_301_2,Please say both words aloud. Which one would you say?,59,comp_304_3,definitely affidavit-athon,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_321_2,Please say both words aloud. Which one would you say?,87,comp_323_3,probably ceramic-athon,2,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_357_2,Please say both words aloud. Which one would you say?,65,comp_360_3,definitely valentine-athon,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_125_2,Please say both words aloud. Which one would you say?,51,comp_125_3,definitely coliseum-licious,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_289_2,Please say both words aloud. Which one would you say?,42,comp_289_3,definitely cuba-thon,0,schwa
sr49,A3DZ46U9XRLVBI,survey1,q_285_2,Please say both words aloud. Which one would you say?,86,comp_285_3,definitely china-thon,3,schwa
sr49,A3DZ46U9XRLVBI,survey1,q_81_2,Please say both words aloud. Which one would you say?,14,comp_81_3,definitely chili-licious,3,vowel
sr49,A3DZ46U9XRLVBI,survey1,q_281_2,Please say both words aloud. Which one would you say?,4,comp_281_3,definitely hero-thon,0,vowel
sr49,A3DZ46U9XRLVBI,survey1,q_85_2,Please say both words aloud. Which one would you say?,8,comp_85_3,definitely mayo-licious,3,vowel
sr49,A3DZ46U9XRLVBI,survey1,q_349_2,Please say both words aloud. Which one would you say?,52,comp_352_3,definitely universe-athon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_141_2,Please say both words aloud. Which one would you say?,13,comp_144_3,definitely eleven-alicious,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_149_2,Please say both words aloud. Which one would you say?,18,comp_149_3,definitely asylum-licious,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_345_2,Please say both words aloud. Which one would you say?,92,comp_345_3,definitely silverware-thon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_89_2,Please say both words aloud. Which one would you say?,54,comp_89_3,definitely hero-licious,0,vowel
sr49,A3DZ46U9XRLVBI,survey1,q_313_2,Please say both words aloud. Which one would you say?,45,comp_315_3,probably penicillin-athon,2,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_69_2,Please say both words aloud. Which one would you say?,6,comp_70_3,probably office-licious,1,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_233_2,Please say both words aloud. Which one would you say?,57,comp_236_3,definitely balloon-athon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_213_2,Please say both words aloud. Which one would you say?,48,comp_216_3,definitely typhoon-athon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_129_2,Please say both words aloud. Which one would you say?,90,comp_132_3,definitely ceramic-alicious,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_7_2,Are you a native speaker of English?,1,comp_7_3,Yes,0,
sr49,A3DZ46U9XRLVBI,survey1,q_29_2,Please say both words aloud. Which one would you say?,35,comp_32_3,definitely cayenne-alicious,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_9_2,Please say both words aloud. Which one would you say?,91,comp_12_3,definitely corvette-alicious,3,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_305_2,Please say both words aloud. Which one would you say?,20,comp_308_3,definitely orthodonist-athon,0,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_253_2,Please say both words aloud. Which one would you say?,85,comp_255_3,probably secret-athon,2,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_173_2,Please say both words aloud. Which one would you say?,32,comp_175_3,probably antidote-alicious,1,consonant
sr49,A3DZ46U9XRLVBI,survey1,q_385_2,Please say both words aloud. Which one would you say?,44,comp_388_3,definitely spaghetti-athon,0,vowel
sr49,A3DZ46U9XRLVBI,survey1,q_-1_-1,,-1,comp_-1_-1,,-1,
sr50,A3NWQ0535HAXUD,survey1,q_381_2,Please say both words aloud. Which one would you say?,17,comp_384_3,definitely placebo-athon,0,vowel
sr50,A3NWQ0535HAXUD,survey1,q_113_2,Please say both words aloud. Which one would you say?,42,comp_116_3,definitely orthodonist-alicious,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_77_2,Please say both words aloud. Which one would you say?,7,comp_77_3,definitely omelet-licious,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_289_2,Please say both words aloud. Which one would you say?,39,comp_289_3,definitely cuba-thon,3,schwa
sr50,A3NWQ0535HAXUD,survey1,q_389_2,Please say both words aloud. Which one would you say?,27,comp_392_3,definitely miami-athon,3,vowel
sr50,A3NWQ0535HAXUD,survey1,q_153_2,Please say both words aloud. Which one would you say?,3,comp_156_3,definitely silverware-alicious,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_157_2,Please say both words aloud. Which one would you say?,32,comp_157_3,definitely universe-licious,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_73_2,Please say both words aloud. Which one would you say?,14,comp_76_3,definitely patrick-alicious,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_285_2,Please say both words aloud. Which one would you say?,28,comp_288_3,definitely china-athon,0,schwa
sr50,A3NWQ0535HAXUD,survey1,q_201_2,Please say both words aloud. Which one would you say?,37,comp_202_3,probably corvette-thon,2,consonant
sr50,A3NWQ0535HAXUD,survey1,q_197_2,Please say both words aloud. Which one would you say?,9,comp_197_3,definitely miami-licious,0,vowel
sr50,A3NWQ0535HAXUD,survey1,q_81_2,Please say both words aloud. Which one would you say?,2,comp_84_3,definitely chili-alicious,0,vowel
sr50,A3NWQ0535HAXUD,survey1,q_49_2,Please say both words aloud. Which one would you say?,50,comp_52_3,definitely cologne-alicious,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_241_2,Please say both words aloud. Which one would you say?,19,comp_244_3,definitely cologne-athon,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_333_2,Please say both words aloud. Which one would you say?,20,comp_334_3,probably eleven-thon,2,consonant
sr50,A3NWQ0535HAXUD,survey1,q_281_2,Please say both words aloud. Which one would you say?,53,comp_281_3,definitely hero-thon,0,vowel
sr50,A3NWQ0535HAXUD,survey1,q_45_2,Please say both words aloud. Which one would you say?,21,comp_48_3,definitely japan-alicious,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_349_2,Please say both words aloud. Which one would you say?,31,comp_352_3,definitely universe-athon,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_149_2,Please say both words aloud. Which one would you say?,54,comp_149_3,definitely asylum-licious,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_337_2,Please say both words aloud. Which one would you say?,33,comp_340_3,definitely opinion-athon,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_373_2,Please say both words aloud. Which one would you say?,52,comp_373_3,definitely banana-thon,3,schwa
sr50,A3NWQ0535HAXUD,survey1,q_181_2,Please say both words aloud. Which one would you say?,25,comp_184_3,definitely banana-alicious,3,schwa
sr50,A3NWQ0535HAXUD,survey1,q_185_2,Please say both words aloud. Which one would you say?,43,comp_188_3,definitely korea-alicious,3,schwa
sr50,A3NWQ0535HAXUD,survey1,q_33_2,Please say both words aloud. Which one would you say?,18,comp_36_3,definitely estate-alicious,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_345_2,Please say both words aloud. Which one would you say?,40,comp_345_3,definitely silverware-thon,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_265_2,Please say both words aloud. Which one would you say?,62,comp_268_3,definitely patrick-athon,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_205_2,Please say both words aloud. Which one would you say?,47,comp_205_3,definitely stampede-thon,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_317_2,Please say both words aloud. Which one would you say?,48,comp_320_3,definitely coliseum-athon,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_189_2,Please say both words aloud. Which one would you say?,65,comp_192_3,definitely placebo-alicious,3,vowel
sr50,A3NWQ0535HAXUD,survey1,q_313_2,Please say both words aloud. Which one would you say?,11,comp_313_3,definitely penicillin-thon,0,consonant
